time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17, ,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17
1528,12,-7,0,12,44,0,60,44,-7,-7,-7,5,54,54,40,-7,12,58,13, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20561.000000,24161.000000,21895.000000,20684.000000,11225.000000,26304.000000,29482.000000,19682.000000,23580.000000,17396.000000,21501.000000,40727.000000,36030.000000,51779.000000,52439.500000,50496.000000,51830.500000,59970.500000
1529,13,-7,0,13,45,1,-7,45,-7,-7,-7,6,55,55,41,-7,13,59,12, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20597.000000,24187.000000,21932.000000,20707.000000,11242.500000,26332.000000,29510.000000,19693.500000,23596.000000,17408.000000,21518.000000,40769.000000,36080.000000,51842.000000,52499.500000,50564.000000,51902.500000,60042.500000
1530,14,-7,0,14,46,2,-7,46,-7,-7,-7,7,56,56,42,-7,14,60,12, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20633.000000,24213.000000,21969.000000,20730.000000,11260.000000,26360.000000,29538.000000,19705.000000,23612.000000,17420.000000,21535.000000,40811.000000,36130.000000,51905.000000,52559.500000,50632.000000,51974.500000,60114.500000
1531,15,-7,0,15,47,3,-7,47,-7,-7,-7,8,57,57,43,-7,15,-7,11, ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20669.000000,24239.000000,22006.000000,20753.000000,11277.500000,26388.000000,29566.000000,19716.500000,23628.000000,17432.000000,21552.000000,40853.000000,36180.000000,51968.000000,52619.500000,50700.000000,52046.500000,60186.500000
1532,16,-7,0,16,48,4,-7,48,-7,-7,-7,9,58,58,44,-7,16,-7,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20705.000000,24265.000000,22043.000000,20776.000000,11295.000000,26416.000000,29594.000000,19728.000000,23644.000000,17444.000000,21569.000000,40895.000000,36230.000000,52031.000000,52679.500000,50768.000000,52118.500000,60258.500000
1533,17,-7,0,17,49,5,-7,49,-7,-7,-7,10,59,59,45,-7,17,-7,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20741.000000,24291.000000,22080.000000,20799.000000,11312.500000,26444.000000,29622.000000,19739.500000,23660.000000,17456.000000,21586.000000,40937.000000,36280.000000,52094.000000,52739.500000,50836.000000,52190.500000,60330.500000
1534,18,-7,0,18,50,6,-7,50,-7,-7,-7,11,60,60,46,-7,18,-7,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20777.000000,24317.000000,22117.000000,20822.000000,11330.000000,26472.000000,29650.000000,19751.000000,23676.000000,17468.000000,21603.000000,40979.000000,36330.000000,52157.000000,52799.500000,50904.000000,52262.500000,60402.500000
1535,19,-7,0,19,51,7,-7,51,-7,-7,-7,12,-7,-7,47,-7,19,-7,9, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20813.000000,24343.000000,22154.000000,20845.000000,11347.500000,26500.000000,29678.000000,19762.500000,23692.000000,17480.000000,21620.000000,41021.000000,36380.000000,52220.000000,52859.500000,50972.000000,52334.500000,60474.500000
1536,20,-7,0,20,52,8,-7,52,-7,-7,-7,13,-7,-7,48,-7,20,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20849.000000,24369.000000,22191.000000,20868.000000,11365.000000,26528.000000,29706.000000,19774.000000,23708.000000,17492.000000,21637.000000,41063.000000,36430.000000,52283.000000,52919.500000,51040.000000,52406.500000,60546.500000
1537,21,-7,1,21,53,9,-7,53,-7,-7,-7,14,-7,-7,49,-7,21,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20885.000000,24395.000000,22228.000000,20891.000000,11382.500000,26556.000000,29734.000000,19785.500000,23724.000000,17504.000000,21654.000000,41105.000000,36480.000000,52346.000000,52979.500000,51108.000000,52478.500000,60618.500000
1538,22,-7,2,22,54,10,-7,54,-7,-7,-7,15,-7,-7,50,-7,22,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20921.000000,24421.000000,22265.000000,20914.000000,11400.000000,26584.000000,29762.000000,19797.000000,23740.000000,17516.000000,21671.000000,41147.000000,36530.000000,52409.000000,53039.500000,51176.000000,52550.500000,60690.500000
1539,23,-7,3,23,55,11,-7,55,-7,-7,-7,16,-7,-7,51,-7,23,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20957.000000,24447.000000,22302.000000,20937.000000,11417.500000,26612.000000,29790.000000,19808.500000,23756.000000,17528.000000,21688.000000,41189.000000,36580.000000,52472.000000,53099.500000,51244.000000,52622.500000,60762.500000
1540,24,-7,4,24,56,12,-7,56,-7,-7,-7,17,-7,-7,52,-7,24,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20993.000000,24473.000000,22339.000000,20960.000000,11435.000000,26640.000000,29818.000000,19820.000000,23772.000000,17540.000000,21705.000000,41231.000000,36630.000000,52535.000000,53159.500000,51312.000000,52694.500000,60834.500000
1541,25,-7,5,25,57,13,-7,57,-7,-7,-7,18,-7,-7,53,-7,25,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21029.000000,24499.000000,22376.000000,20983.000000,11452.500000,26668.000000,29846.000000,19831.500000,23788.000000,17552.000000,21722.000000,41273.000000,36680.000000,52598.000000,53219.500000,51380.000000,52766.500000,60906.500000
1542,26,-7,6,26,58,14,-7,58,-7,-7,-7,19,-7,-7,54,-7,26,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21065.000000,24525.000000,22413.000000,21006.000000,11470.000000,26696.000000,29874.000000,19843.000000,23804.000000,17564.000000,21739.000000,41314.000000,36728.000000,52660.000000,53277.500000,51446.000000,52837.500000,60977.500000
1543,27,-7,7,27,59,15,-7,59,-7,-7,-7,20,-7,-7,55,-7,27,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21101.000000,24551.000000,22450.000000,21029.000000,11487.500000,26724.000000,29902.000000,19854.500000,23820.000000,17576.000000,21756.000000,41355.000000,36776.000000,52722.000000,53335.500000,51512.000000,52908.500000,61048.500000
1544,28,-7,8,28,60,16,-7,60,-7,-7,-7,21,-7,-7,56,-7,28,-7,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21137.000000,24577.000000,22487.000000,21052.000000,11505.000000,26752.000000,29930.000000,19866.000000,23836.000000,17588.000000,21773.000000,41396.000000,36824.000000,52784.000000,53393.500000,51578.000000,52979.500000,61119.500000
1545,29,-7,9,29,-7,17,-7,-7,-7,-7,-7,22,-7,-7,57,-7,29,-7,7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21173.000000,24603.000000,22524.000000,21075.000000,11522.500000,26780.000000,29958.000000,19877.500000,23852.000000,17600.000000,21790.000000,41437.000000,36872.000000,52846.000000,53451.500000,51644.000000,53050.500000,61190.500000
1546,30,-7,10,30,-7,18,-7,-7,-7,-7,-7,23,-7,-7,58,-7,30,-7,7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21209.000000,24629.000000,22561.000000,21098.000000,11540.000000,26808.000000,29986.000000,19889.000000,23868.000000,17612.000000,21807.000000,41478.000000,36920.000000,52908.000000,53509.500000,51710.000000,53121.500000,61261.500000
1547,31,-7,0,0,-7,0,-7,-7,-6,-6,-6,24,-6,-7,59,-7,31,-7,7, ,0,0,1,1,0,1,0,0,1,1,1,0,2,0,0,0,0,0, ,21245.000000,24655.000000,22599.000000,21122.000000,11557.500000,26837.000000,30014.000000,19900.500000,23885.000000,17625.000000,21825.000000,41519.000000,36970.000000,52970.000000,53567.500000,51776.000000,53192.500000,61332.500000
1548,32,-7,0,0,-7,0,-7,-7,-5,-5,-5,25,-5,-7,60,-7,32,-7,7, ,0,0,1,1,0,1,0,0,1,1,1,0,2,0,0,0,0,0, ,21281.000000,24681.000000,22637.000000,21146.000000,11575.000000,26866.000000,30042.000000,19912.000000,23902.000000,17638.000000,21843.000000,41560.000000,37020.000000,53032.000000,53625.500000,51842.000000,53263.500000,61403.500000
1549,33,-7,0,0,-7,0,-7,-7,-4,-4,-4,26,-4,-7,-7,-7,33,-7,6, ,0,0,1,1,0,1,0,0,1,1,1,0,2,0,0,0,0,0, ,21317.000000,24707.000000,22675.000000,21170.000000,11592.500000,26895.000000,30070.000000,19923.500000,23919.000000,17651.000000,21861.000000,41601.000000,37070.000000,53094.000000,53683.500000,51908.000000,53334.500000,61474.500000
1550,34,-7,0,0,-7,0,-7,-7,-3,-3,-3,27,-3,-7,-7,-7,34,-7,6, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21353.000000,24733.000000,22713.000000,21194.000000,11610.000000,26924.000000,30098.000000,19935.000000,23936.000000,17664.000000,21879.000000,41642.000000,37120.000000,53156.000000,53741.500000,51974.000000,53405.500000,61545.500000
1551,35,-7,1,1,-7,1,-7,-7,-2,-2,-2,28,-2,-7,-7,-7,35,-7,6, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21389.000000,24759.000000,22751.000000,21218.000000,11627.500000,26953.000000,30126.000000,19946.500000,23953.000000,17677.000000,21897.000000,41683.000000,37170.000000,53218.000000,53799.500000,52040.000000,53476.500000,61616.500000
1552,36,-7,2,2,-7,2,-7,-7,-1,-1,-1,29,-1,-7,-7,-7,36,-7,6, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21425.000000,24785.000000,22789.000000,21242.000000,11645.000000,26982.000000,30154.000000,19958.000000,23970.000000,17690.000000,21915.000000,41724.000000,37220.000000,53280.000000,53857.500000,52106.000000,53547.500000,61687.500000
1553,37,-7,3,3,-7,3,-7,-7,0,0,0,30,0,-7,-7,-7,37,-7,10, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21461.000000,24811.000000,22827.000000,21266.000000,11661.500000,27011.000000,30182.000000,19969.500000,23987.000000,17703.000000,21933.000000,41765.000000,37268.000000,53339.000000,53911.500000,52168.000000,53616.500000,61754.500000
1554,38,-7,4,4,-7,4,-7,-7,0,0,0,31,0,-7,-7,-7,38,-7,10, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21497.000000,24837.000000,22865.000000,21290.000000,11678.000000,27040.000000,30210.000000,19981.000000,24004.000000,17716.000000,21951.000000,41806.000000,37316.000000,53398.000000,53965.500000,52230.000000,53685.500000,61821.500000
1555,39,-7,5,5,-7,5,-7,-7,0,0,0,32,0,-7,-7,-7,39,-7,10, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21533.000000,24863.000000,22903.000000,21314.000000,11694.500000,27069.000000,30238.000000,19992.500000,24021.000000,17729.000000,21969.000000,41847.000000,37364.000000,53457.000000,54019.500000,52292.000000,53754.500000,61888.500000
1556,40,-7,6,6,-7,6,-7,-7,0,0,0,33,0,-7,-7,-7,40,-7,10, ,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0, ,21569.000000,24889.000000,22941.000000,21338.000000,11711.000000,27098.000000,30266.000000,20004.000000,24038.000000,17742.000000,21987.000000,41888.000000,37412.000000,53516.000000,54073.500000,52354.000000,53823.500000,61955.500000
1557,41,-7,7,7,-7,7,-7,-7,0,0,0,34,0,-7,-7,-7,41,-7,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,21605.000000,24915.000000,22979.000000,21362.000000,11727.500000,27127.000000,30294.000000,20015.500000,24055.000000,17755.000000,22005.000000,41929.000000,37458.000000,53574.000000,54125.500000,52414.000000,53891.500000,62020.500000
1558,42,-7,8,8,-7,8,-7,-7,1,1,1,35,0,-7,-7,-7,42,-7,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, ,21641.000000,24941.000000,23017.000000,21386.000000,11744.000000,27156.000000,30322.000000,20027.000000,24072.000000,17768.000000,22023.000000,41970.000000,37504.000000,53632.000000,54177.500000,52474.000000,53959.500000,62085.500000
